UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13176 - 'Drill floor equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13177 - 'Drill swivels'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13178 - 'Drilling rig ships'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13179 - 'Drill rig elevators'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13180 - 'Drill rig bails'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13181 - 'Hydraulic workover units'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13182 - 'Drill rig jacking systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13183 - 'Jackup marine drilling rigs'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13184 - 'Kelly bushings'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13185 - 'Kelly valves'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13186 - 'Kelly wipers'
